First Matching Affiliation from Corresponding Author,First Matching Corresponding Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland Institute of Biology, University of Neuchâtel, Rue Emile-Argand 11, 2009, Neuchâtel, Switzerland E-mail: giorgina.bernasconi@unine.ch","Bernasconi, Giorgina",unine,10.1007/s00442-009-1359-0,https://doi.org/10.1007/s00442-009-1359-0,,"Benefits and costs to pollinating, seed-eating insects: the effect of flower size and fruit abortion on larval performance",,"Burkhardt, Anne;Delph, Lynda F.;Bernasconi, Giorgina",2009,Oecologia,"Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland Institute of Biology, University of Neuchâtel, Rue Emile-Argand 11, 2009, Neuchâtel, Switzerland;Department of Biology, Indiana University, 1001 East Third Street, 47405-3700, Bloomington, IN, USA;Department of Ecology and Evolution, University of Lausanne, Biophore, 1015, Lausanne, Switzerland Institute of Biology, University of Neuchâtel, Rue Emile-Argand 11, 2009, Neuchâtel, Switzerland E-mail: giorgina.bernasconi@unine.ch",Springer-Verlag,,161,1,87,98,0029-8549,1432-1939,copyright,"Springer-Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0044200913590,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044200913590&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044200913590&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0044200913590&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut de Psychologie et Education, FLSH, Université de Neuchâtel, Louis Agassiz 1, CH-2000, Neuchâtel, Switzerland","Zittoun, Tania",unine,10.1007/BF03172743,https://doi.org/10.1007/BF03172743,,Learning through transitions: The role of institutions,,"Zittoun, Tania",2008,European Journal of Psychology of Education,"Institut de Psychologie et Education, FLSH, Université de Neuchâtel, Louis Agassiz 1, CH-2000, Neuchâtel, Switzerland",Springer Netherlands,,23,2,165,181,0256-2928,1878-5174,copyright,"Instituto Superior de Psicologia Aplicada, Lisbon, Portugal/ Springer Netherlands, 2008",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007BF03172743,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF03172743&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF03172743&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF03172743&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut de Géologie, Université de Neuchâtel, rue Emile-Argand 11, 2009, Neuchâtel, Switzerland E-mail: karl.foellmi@unine.ch","Föllmi, Karl B.",unine,10.1007/s00015-007-1236-y,https://doi.org/10.1007/s00015-007-1236-y,,Unlocking paleo-environmental information from Early Cretaceous shelf sediments in the Helvetic Alps: stratigraphy is the key!,,"Föllmi, Karl B.;Bodin, Stéphane;Godet, Alexis;Linder, Pascal;Van De Schootbrugge, Bas",2007,Swiss Journal of Geosciences,"Institut de Géologie, Université de Neuchâtel, rue Emile-Argand 11, 2009, Neuchâtel, Switzerland E-mail: karl.foellmi@unine.ch;Institut de Géologie, Université de Neuchâtel, rue Emile-Argand 11, 2009, Neuchâtel, Switzerland School of Earth, Atmospheric and Environmental Sciences, University of Manchester, Williamson Building, Oxford Road, M13 9PL, Manchester, United Kingdom;Institut de Géologie, Université de Neuchâtel, rue Emile-Argand 11, 2009, Neuchâtel, Switzerland Neftex Petroleum Consultants Ltd., 115BD Milton Park, OX14 4SA, Abingdon, Oxfordshire, United Kingdom;Institut de Géologie, Université de Neuchâtel, rue Emile-Argand 11, 2009, Neuchâtel, Switzerland;Institut für Geowissenschaften, Departement für Paläontologie, Johann-Wolfgang-Goethe-Universität, Altenhöfer Allee 1, 60438, Frankfurt am Main, Germany",SP Birkhäuser Verlag Basel,,100,3,349,369,1661-8726,1661-8734,copyright,"Birkhaueser, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s000150071236y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000150071236y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000150071236y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000150071236y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Geomagnetism Group, Institute of Geology and Hydrogeology, University of Neuchâtel, CP 158, 2009, Neuchâtel, Switzerland E-mail: pierre.schnegg@unine.ch","Schnegg, Pierre-André",unine,10.1007/s00015-008-1270-4,https://doi.org/10.1007/s00015-008-1270-4,,"Structural pattern of the western Las Cañadas caldera (Tenerife, Canary Islands) revealed by audiomagnetotellurics",,"Coppo, Nicolas;Schnegg, Pierre-André;Falco, Pierik;Costa, Roberto;Burkhard, Martin",2008,Swiss Journal of Geosciences,"Geomagnetism Group, Institute of Geology and Hydrogeology, University of Neuchâtel, CP 158, 2009, Neuchâtel, Switzerland;Geomagnetism Group, Institute of Geology and Hydrogeology, University of Neuchâtel, CP 158, 2009, Neuchâtel, Switzerland E-mail: pierre.schnegg@unine.ch;Geomagnetism Group, Institute of Geology and Hydrogeology, University of Neuchâtel, CP 158, 2009, Neuchâtel, Switzerland;Geomagnetism Group, Institute of Geology and Hydrogeology, University of Neuchâtel, CP 158, 2009, Neuchâtel, Switzerland;Geomagnetism Group, Institute of Geology and Hydrogeology, University of Neuchâtel, CP 158, 2009, Neuchâtel, Switzerland",SP Birkhäuser Verlag Basel,,101,2,409,413,1661-8726,1661-8734,copyright,"Birkhaueser, 2008",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0001500812704,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500812704&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500812704&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0001500812704&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Texas Learning and Computational Center, University of Houston, 4800, 77204, Calhoun, TX, USA Institut de Mathèmatiques, Universitè de Neuchâtel, Rue Emile Argand 11, CH-2007, Neuchâtel, Switzerland E-mail: kloucek@mac.com","Klouček, Petr",unine,10.1007/s10915-006-9118-4,https://doi.org/10.1007/s10915-006-9118-4,,The Approximation and Computation of a Basis of the Trace Space H 1/2,,"Klouček, Petr;Sorensen, Danny C.;Wightman, Jennifer L.",2007,Journal of Scientific Computing,"Texas Learning and Computational Center, University of Houston, 4800, 77204, Calhoun, TX, USA Institut de Mathèmatiques, Universitè de Neuchâtel, Rue Emile Argand 11, CH-2007, Neuchâtel, Switzerland E-mail: kloucek@mac.com;Department of Computational and Applied Math, Rice University, 6100 Main Street, 77005, Houston, TX, USA E-mail: sorensen@rice.edu;Department of Math and Statistics, Coastal Carolina University, P.O. Box 261954, 29528, Conway, SC, USA E-mail: wightman@coastal.edu",Kluwer Academic Publishers-Plenum Publishers; http://www.springer-ny.com,,32,1,73,108,0885-7474,1573-7691,copyright,"Springer Science+Business Media, LLC, 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1091500691184,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1091500691184&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1091500691184&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1091500691184&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratoire Temps-Fréquence, Institut de Physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland E-mail: lionel.tombez@unine.ch","Tombez, L.",unine,10.1007/s00340-012-5005-x,https://doi.org/10.1007/s00340-012-5005-x,,Linewidth of a quantum-cascade laser assessed from its frequency noise spectrum and impact of the current driver,,"Tombez, L.;Schilt, S.;Di Francesco, J.;Führer, T.;Rein, B.;Walther, T.;Di Domenico, G.;Hofstetter, D.;Thomann, P.",2012,Applied Physics B,"Laboratoire Temps-Fréquence, Institut de Physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland E-mail: lionel.tombez@unine.ch;Laboratoire Temps-Fréquence, Institut de Physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Laboratoire Temps-Fréquence, Institut de Physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Institut für Angewandte Physik, AG Laser und Quantenoptik, Technische Universität Darmstadt, Schlossgartenstr. 7, 64289, Darmstadt, Germany;Institut für Angewandte Physik, AG Laser und Quantenoptik, Technische Universität Darmstadt, Schlossgartenstr. 7, 64289, Darmstadt, Germany;Institut für Angewandte Physik, AG Laser und Quantenoptik, Technische Universität Darmstadt, Schlossgartenstr. 7, 64289, Darmstadt, Germany;Laboratoire Temps-Fréquence, Institut de Physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Laboratoire Temps-Fréquence, Institut de Physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland;Laboratoire Temps-Fréquence, Institut de Physique, Université de Neuchâtel, Avenue de Bellevaux 51, 2000, Neuchâtel, Switzerland",Springer-Verlag,,109,3,407,414,0946-2171,1432-0649,copyright,"Springer-Verlag, 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s003400125005x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003400125005x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003400125005x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003400125005x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Biology, Faculty of Sciences, University of Neuchâtel, Rue Emile-Argand 11, 2000, Neuchâtel, Switzerland E-mail: patrick.guerin@unine.ch","Guerin, Patrick M.",unine,10.1007/s10886-012-0068-z,https://doi.org/10.1007/s10886-012-0068-z,,"Plant Volatiles Enhance Behavioral Responses of Grapevine Moth Males, Lobesia botrana to Sex Pheromone",,"Von Arx, Martin;Schmidt-Büsser, Daniela;Guerin, Patrick M.",2012,Journal of Chemical Ecology,"Institute of Biology, Faculty of Sciences, University of Neuchâtel, Rue Emile-Argand 11, 2000, Neuchâtel, Switzerland;Institute of Biology, Faculty of Sciences, University of Neuchâtel, Rue Emile-Argand 11, 2000, Neuchâtel, Switzerland;Institute of Biology, Faculty of Sciences, University of Neuchâtel, Rue Emile-Argand 11, 2000, Neuchâtel, Switzerland E-mail: patrick.guerin@unine.ch",Springer-Verlag,,38,2,222,225,0098-0331,1573-1561,copyright,"Springer Science+Business Media, LLC, 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s108860120068z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108860120068z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108860120068z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s108860120068z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institut de Biologie, Laboratoire d’éco-éthologie, Université de Neuchâtel, Emile-Argand 11, Case postale 158, 2009, Neuchâtel, Switzerland E-mail: christian.hebeisen@unine.ch","Hebeisen, C.",unine,10.1007/s10344-007-0156-5,https://doi.org/10.1007/s10344-007-0156-5,,"Estimating wild boar ( Sus scrofa ) abundance and density using capture–resights in Canton of Geneva, Switzerland",,"Hebeisen, C.;Fattebert, J.;Baubet, E.;Fischer, C.",2008,European Journal of Wildlife Research,"Institut de Biologie, Laboratoire d’éco-éthologie, Université de Neuchâtel, Emile-Argand 11, Case postale 158, 2009, Neuchâtel, Switzerland E-mail: christian.hebeisen@unine.ch;Institut de Biologie, Laboratoire d’éco-éthologie, Université de Neuchâtel, Emile-Argand 11, Case postale 158, 2009, Neuchâtel, Switzerland E-mail: jufattebert@yahoo.fr;Office National de la Chasse et de la Faune Sauvage, CNERA Cervidés-Sangliers, Avenue de Wagram 85 bis, 75017, Paris, France E-mail: eric.baubet@oncfs.gouv.fr;Domaine Nature et Paysage, Rue des Battoirs 7, 1205, Geneva, Switzerland E-mail: claude.fischer@hesge.ch",Springer-Verlag,,54,3,391,401,1612-4642,1439-0574,copyright,"Springer-Verlag, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1034400701565,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1034400701565&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1034400701565&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1034400701565&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Biogeography and Palaeoecology, Faculty of Geographical and Geological Sciences, Adam Mickiewicz University, Dziegielowa 27, 61-680, Poznań, Poland Ecosystem Boundaries Research Unit, Wetlands Research Group, Swiss Federal Research Institute (WSL), Station 2, 1015, Lausanne, Switzerland Laboratoire des Systèmes Écologiques, École Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland Laboratory of Soil Biology, Institute of Biology, University of Neuchâtel, 2009, Neuchâtel, Switzerland E-mail: mariuszl@amu.edu.pl","Lamentowicz, Mariusz",unine,10.1007/s10933-009-9347-2,https://doi.org/10.1007/s10933-009-9347-2,,A rapid response of testate amoebae and vegetation to inundation of a kettle hole mire,,"Lamentowicz, Mariusz;Obremska, Milena",2010,Journal of Paleolimnology,"Department of Biogeography and Palaeoecology, Faculty of Geographical and Geological Sciences, Adam Mickiewicz University, Dziegielowa 27, 61-680, Poznań, Poland Ecosystem Boundaries Research Unit, Wetlands Research Group, Swiss Federal Research Institute (WSL), Station 2, 1015, Lausanne, Switzerland Laboratoire des Systèmes Écologiques, École Polytechnique Fédérale de Lausanne (EPFL), Station 2, 1015, Lausanne, Switzerland Laboratory of Soil Biology, Institute of Biology, University of Neuchâtel, 2009, Neuchâtel, Switzerland E-mail: mariuszl@amu.edu.pl;Department of Biogeography and Palaeoecology, Faculty of Geographical and Geological Sciences, Adam Mickiewicz University, Dziegielowa 27, 61-680, Poznań, Poland",Springer Netherlands,,43,3,499,511,0921-2728,1573-0417,copyright,"Springer Science+Business Media B.V., 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1093300993472,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1093300993472&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1093300993472&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1093300993472&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Centre of Hydrogeology (CHYN), University of Neuchâtel, Rue Emile-Argand 11, 2009, Neuchâtel, Switzerland E-mail: nico.goldscheider@unine.ch","Goldscheider, Nico",unine,10.1007/s10040-009-0458-7,https://doi.org/10.1007/s10040-009-0458-7,,"Editors’ message: The housing crisis from underground—damage to a historic town by geothermal drillings through anhydrite, Staufen, GermanyMessage des éditeurs: La crise immobilière par le sous-sol—une ville historique endommagée par des forages géothermiques au travers d’anhydrites, Staufen, AllemagneEditorial: Die Immobilienkrise aus dem Untergrund—Beschädigung einer historischen Altstadt aufgrund von Geothermiebohrungen durch Anhydrit, Staufen, DeutschlandMensaje de los editores: La crisis inmobiliaria del subsuelo—Daños en la ciudad histórica de Staufen (Alemania) causados por sondeos geotermales en anhidrita编辑的讯息 : 来自地下的住房危机——地热钻井穿透膏盐层给德国斯道芬古城带来破坏Mensagem dos Editores: A crise alojada no mundo subterrâneo—danos causados a uma cidade histórica por furos geotérmicos em anidrite, Staufen, Alemanha",,"Goldscheider, Nico;Bechtel, Timothy D.",2009,Hydrogeology Journal,"Centre of Hydrogeology (CHYN), University of Neuchâtel, Rue Emile-Argand 11, 2009, Neuchâtel, Switzerland E-mail: nico.goldscheider@unine.ch;Department of Earth & Environmental Sciences, University of Pennsylvania, 254-B Hayden Hall, 240 South 33rd Street, 19104-6316, Philadelphia, PA, USA",Springer-Verlag,,17,3,491,493,1431-2174,1435-0157,copyright,"Springer-Verlag, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1004000904587,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1004000904587&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1004000904587&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1004000904587&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Centre for Geothermal Research - CREGE, c/o CHYN, University of Neuchâtel, E. Argand 11, CP 158, 2009, Neuchâtel, Switzerland E-mail: romain.sonney@crege.ch","Sonney, Romain",unine,10.1007/s10040-008-0394-y,https://doi.org/10.1007/s10040-008-0394-y,,"Numerical modelling of Alpine deep flow systems: a management and prediction tool for an exploited geothermal reservoir (Lavey-les-Bains, Switzerland)Modélisation numérique des systèmes alpins d’écoulement profond: un outil de gestion et de prédiction pour un réservoir géothermique en exploitation (Lavey-les-Bains, Suisse)Modelación numérica de los sistemas de flujo profundo Alpinos: una herramienta de manejo y predicción para un reservorio geotérmico en explotación (Lavey-les-Bains, Suiza)Modelação numérica de sistemas de circulação profunda Alpinos: uma ferramenta de gestão e previsão para um reservatório geotérmico explorado (Lavey-les-Bains, Suíça)",,"Sonney, Romain;Vuataz, François-David",2009,Hydrogeology Journal,"Centre for Geothermal Research - CREGE, c/o CHYN, University of Neuchâtel, E. Argand 11, CP 158, 2009, Neuchâtel, Switzerland E-mail: romain.sonney@crege.ch;Centre for Geothermal Research - CREGE, c/o CHYN, University of Neuchâtel, E. Argand 11, CP 158, 2009, Neuchâtel, Switzerland",Springer-Verlag,,17,3,601,616,1431-2174,1435-0157,copyright,"Springer-Verlag, 2008",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s100400080394y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s100400080394y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s100400080394y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s100400080394y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
