First Matching Affiliation from Corresponding Author,First Matching Corresponding Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"ARTORG Center for Biomedical Engineering, Spine Research Center, Institute for Surgical Technology and Biomechanics, University of Bern, Stauffacherstrasse 78, 3014, Bern, Switzerland E-mail: benjamin.gantenbein@artorg.unibe.ch","Gantenbein-Ritter, Benjamin",unibe,10.1007/s00586-011-1827-1,https://doi.org/10.1007/s00586-011-1827-1,,The effects of dynamic loading on the intervertebral disc,,"Chan, Samantha C. W.;Ferguson, Stephen J.;Gantenbein-Ritter, Benjamin",2011,European Spine Journal,"ARTORG Center for Biomedical Engineering, Spine Research Center, Institute for Surgical Technology and Biomechanics, University of Bern, Stauffacherstrasse 78, 3014, Bern, Switzerland;ARTORG Center for Biomedical Engineering, Spine Research Center, Institute for Surgical Technology and Biomechanics, University of Bern, Stauffacherstrasse 78, 3014, Bern, Switzerland;ARTORG Center for Biomedical Engineering, Spine Research Center, Institute for Surgical Technology and Biomechanics, University of Bern, Stauffacherstrasse 78, 3014, Bern, Switzerland E-mail: benjamin.gantenbein@artorg.unibe.ch",Springer-Verlag,,20,11,1796,1812,0940-6719,1432-0932,copyright,"Springer-Verlag, 2011",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0058601118271,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0058601118271&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0058601118271&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0058601118271&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Rock-Water Interaction, Institute of Geological Sciences, University of Bern, Baltzerstrasse 1-3, 3012, Bern, Switzerland E-mail: Dehaller@geo.unibe.ch","De Haller, Antoine",unibe,10.1007/s00015-011-0085-x,https://doi.org/10.1007/s00015-011-0085-x,,"Fluid flow through the sedimentary cover in northern Switzerland recorded by calcite–celestite veins (Oftringen borehole, Olten)",,"De Haller, Antoine;Tarantola, Alexandre;Mazurek, Martin;Spangenberg, Jorge",2011,Swiss Journal of Geosciences,"Rock-Water Interaction, Institute of Geological Sciences, University of Bern, Baltzerstrasse 1-3, 3012, Bern, Switzerland E-mail: Dehaller@geo.unibe.ch;Rock-Water Interaction, Institute of Geological Sciences, University of Bern, Baltzerstrasse 1-3, 3012, Bern, Switzerland Faculté des Sciences, Université Henri Poincaré, BP239, 54506, Vandoeuvre-lès-Nancy, France;Rock-Water Interaction, Institute of Geological Sciences, University of Bern, Baltzerstrasse 1-3, 3012, Bern, Switzerland;Institute of Mineralogy and Geochemistry, University of Lausanne, Building Anthropole, 1015, Lausanne, Switzerland",SP Birkhäuser Verlag Basel,,104,3,493,506,1661-8726,1661-8734,copyright,"Swiss Geological Society, 2011",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s000150110085x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000150110085x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000150110085x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000150110085x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Clinical Dermatology, Department of Clinical Veterinary Medicine, Vetsuisse Faculty, University of Bern, Dermatology Unit, Länggass-Strasse 124, 3001, Bern, Switzerland E-mail: meret@ricklin.info","Ricklin, Meret Elisabeth",unibe,10.1007/s10875-010-9447-9,https://doi.org/10.1007/s10875-010-9447-9,,"Characterization of Canine Dendritic Cells in Healthy, Atopic, and Non-allergic Inflamed Skin",,"Ricklin, Meret Elisabeth;Roosje, Petra;Summerfield, Artur",2010,Journal of Clinical Immunology,"Division of Clinical Dermatology, Department of Clinical Veterinary Medicine, Vetsuisse Faculty, University of Bern, Dermatology Unit, Länggass-Strasse 124, 3001, Bern, Switzerland E-mail: meret@ricklin.info;Division of Clinical Dermatology, Department of Clinical Veterinary Medicine, Vetsuisse Faculty, University of Bern, Dermatology Unit, Länggass-Strasse 124, 3001, Bern, Switzerland DermFocus, Vetsuisse Faculty, University of Bern, Bern, Switzerland;Institute of Virology and Immunoprophylaxis, Mittelhaeusern, Switzerland",Springer US; http://www.springer-ny.com,,30,,845,854,0271-9142,1573-2592,copyright,"Springer Science+Business Media, LLC, 2010",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1087501094479,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1087501094479&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1087501094479&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1087501094479&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013, Bern, Switzerland E-mail: david.newbery@ips.unibe.ch","Newbery, David M.",unibe,10.1007/s11258-010-9808-8,https://doi.org/10.1007/s11258-010-9808-8,,Erratum to: Recruitment dynamics of the grove-dominant tree Microberlinia bisulcata in African rain forest: extending the light response versus adult longevity trade-off concept,,"Newbery, David M.;Praz, Christophe J.;Van Der Burgt, Xander M.;Norghauer, Julian M.;Chuyong, George B.",2010,Plant Ecology,"Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013, Bern, Switzerland E-mail: david.newbery@ips.unibe.ch;Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013, Bern, Switzerland Department of Entomology, Cornell University, 14853, Ithaca, NY, USA;Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013, Bern, Switzerland Herbarium, Royal Botanic Gardens, TW9 3AB, Kew, Richmond, Surrey, UK;Institute of Plant Sciences, University of Bern, Altenbergrain 21, 3013, Bern, Switzerland;Department of Plant and Animal Sciences, University of Buea, P. O. Box 63, Buea, SW Province, Cameroun",Springer Netherlands,,210,2,379,379,1385-0237,1573-5052,copyright,"Springer Science+Business Media B.V., 2010",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1125801098088,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1125801098088&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1125801098088&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1125801098088&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Diagnostic, Interventional and Pediatric Radiology, Department of Radiology, Neuroradiology and Nuclear Medicine, Bern University Children’s Hospital, Freiburgstrasse 10, 3010, Bern, Switzerland E-mail: enno.stranzinger@insel.ch","Stranzinger, Enno",unibe,10.1007/s00247-010-1784-6,https://doi.org/10.1007/s00247-010-1784-6,,Hepatocellular carcinoma and regenerating nodule in a 3-year-old child with Alagille syndrome,,"Wetli, Sylvia C.;Gralla, Eva S.;Schibli, Susanne;Stranzinger, Enno",2010,Pediatric Radiology,"Division of Diagnostic, Interventional and Pediatric Radiology, Department of Radiology, Neuroradiology and Nuclear Medicine, Bern University Children’s Hospital, Freiburgstrasse 10, 3010, Bern, Switzerland;Division of Diagnostic, Interventional and Pediatric Radiology, Department of Radiology, Neuroradiology and Nuclear Medicine, Bern University Children’s Hospital, Freiburgstrasse 10, 3010, Bern, Switzerland;Division of Pediatric Gastroenterology, Hepathology and Nutrition, Bern University Children’s Hospital, Bern, Switzerland;Division of Diagnostic, Interventional and Pediatric Radiology, Department of Radiology, Neuroradiology and Nuclear Medicine, Bern University Children’s Hospital, Freiburgstrasse 10, 3010, Bern, Switzerland E-mail: enno.stranzinger@insel.ch",Springer-Verlag,,40,10,1696,1698,0301-0449,1432-1998,copyright,"Springer-Verlag, 2010",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0024701017846,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0024701017846&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0024701017846&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0024701017846&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Intensive Care Medicine, Inselspital, Bern, Switzerland","Dünser, Martin W.",unibe,10.1007/s00508-010-1475-1,https://doi.org/10.1007/s00508-010-1475-1,,The relationship between extravascular lung water and oxygenation in three patients with influenza A (H1N1)-induced respiratory failureDer Zusammenhang zwischen extravaskulärem Lungenwasser und der Oxygenation bei drei Patienten mit Influenza A (H1N1)-induziertem Lungenversagen,,"Hasibeder, Walter R.;Dünser, Martin W.;Halabi, Milad;Brinninger, Gabriele",2010,Wiener klinische Wochenschrift,"Department of Anesthesia and Critical Care Medicine, Hospital of the Barmherzigen Schwestern, Ried im Innkreis, Austria;Department of Intensive Care Medicine, Inselspital, Bern, Switzerland;Department of Clinical Pathology and Microbiology, Hospital of the Barmherzigen Schwestern, Ried im Innkreis, Austria;Department of Clinical Pathology and Microbiology, Hospital of the Barmherzigen Schwestern, Ried im Innkreis, Austria",Springer-Verlag,,122,21-22,637,640,0043-5325,1613-7671,copyright,"Springer-Verlag, 2010",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0050801014751,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0050801014751&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0050801014751&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0050801014751&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Osteoporosis Policlinic, Inselspital, Bern University Hospital and University of Bern, 3010, Bern, Switzerland E-mail: kurt.lippuner@insel.ch","Lippuner, K.",unibe,10.1007/s00198-009-0975-1,https://doi.org/10.1007/s00198-009-0975-1,,FRAX® assessment of osteoporotic fracture probability in Switzerland,,"Lippuner, K.;Johansson, H.;Kanis, J. A.;Rizzoli, R.",2010,Osteoporosis International,"Osteoporosis Policlinic, Inselspital, Bern University Hospital and University of Bern, 3010, Bern, Switzerland E-mail: kurt.lippuner@insel.ch;WHO Collaborating Centre for Metabolic Bone Diseases, University of Sheffield Medical School, Sheffield, UK;WHO Collaborating Centre for Metabolic Bone Diseases, University of Sheffield Medical School, Sheffield, UK;Division of Bone Diseases, WHO Collaborating Centre for Osteoporosis Prevention, Department of Rehabilitation and Geriatrics, University Hospital and Medical Faculty of Geneva, Geneva, Switzerland",Springer-Verlag,,21,3,381,389,0937-941X,1433-2965,copyright,"International Osteoporosis Foundation and National Osteoporosis Foundation, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0019800909751,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0019800909751&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0019800909751&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0019800909751&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Cell Biology and Experimental Cancer Research, Institute of Pathology, University of Berne, Murtenstrasse 31, PO Box 62, CH-3010, Berne, Switzerland E-mail: reubi@pathology.unibe.ch","Reubi, J. C.",unibe,10.1007/s00125-010-1901-y,https://doi.org/10.1007/s00125-010-1901-y,,Glucagon-like peptide-1 (GLP-1) receptors are not overexpressed in pancreatic islets from patients with severe hyperinsulinaemic hypoglycaemia following gastric bypass,,"Reubi, J. C.;Perren, A.;Rehmann, R.;Waser, B.;Christ, E.;Callery, M.;Goldfine, A. B.;Patti, M. E.",2010,Diabetologia,"Division of Cell Biology and Experimental Cancer Research, Institute of Pathology, University of Berne, Murtenstrasse 31, PO Box 62, CH-3010, Berne, Switzerland E-mail: reubi@pathology.unibe.ch;Division of Cell Biology and Experimental Cancer Research, Institute of Pathology, University of Berne, Murtenstrasse 31, PO Box 62, CH-3010, Berne, Switzerland;Division of Cell Biology and Experimental Cancer Research, Institute of Pathology, University of Berne, Murtenstrasse 31, PO Box 62, CH-3010, Berne, Switzerland;Division of Cell Biology and Experimental Cancer Research, Institute of Pathology, University of Berne, Murtenstrasse 31, PO Box 62, CH-3010, Berne, Switzerland;Divisions of Endocrinology, Diabetology, and Clinical Nutrition, Inselspital, University Hospital of Berne, Berne, Switzerland;Department of Surgery, Beth Israel Deaconess Medical Center, Boston, MA, USA Harvard Medical School, Boston, MA, USA;Research Division, Joslin Diabetes Center, Boston, MA, USA Harvard Medical School, Boston, MA, USA;Research Division, Joslin Diabetes Center, Boston, MA, USA Harvard Medical School, Boston, MA, USA",Springer-Verlag,,53,12,2641,2645,0012-186X,1432-0428,copyright,"Springer-Verlag, 2010",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s001250101901y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001250101901y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001250101901y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001250101901y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Intensive Care Medicine, Inselspital, Freiburgerstrasse, 3010, Bern, Switzerland E-mail: Martin.Duenser@i-med.ac.at","Dünser, Martin W.",unibe,10.1007/s00134-009-1630-1,https://doi.org/10.1007/s00134-009-1630-1,,"Comparing two different arginine vasopressin doses in advanced vasodilatory shock: a randomized, controlled, open-label trial",,"Torgersen, Christian;Dünser, Martin W.;Wenzel, Volker;Jochberger, Stefan;Mayr, Viktoria;Schmittinger, Christian A.;Lorenz, Ingo;Schmid, Stefan;Westphal, Martin;Grander, Wilhelm;Luckner, Günter",2010,Intensive Care Medicine,"Department of Anaesthesiology and Critical Care Medicine, Innsbruck Medical University, Innsbruck, Austria;Department of Intensive Care Medicine, Inselspital, Freiburgerstrasse, 3010, Bern, Switzerland E-mail: Martin.Duenser@i-med.ac.at;Department of Anaesthesiology and Critical Care Medicine, Innsbruck Medical University, Innsbruck, Austria;Department of Anaesthesiology and Critical Care Medicine, Innsbruck Medical University, Innsbruck, Austria;Department of Anaesthesiology and Critical Care Medicine, Innsbruck Medical University, Innsbruck, Austria;Department of Anaesthesiology and Critical Care Medicine, Innsbruck Medical University, Innsbruck, Austria;Department of Anaesthesiology and Critical Care Medicine, Innsbruck Medical University, Innsbruck, Austria;Department of Anaesthesiology and Critical Care Medicine, Innsbruck Medical University, Innsbruck, Austria;Department of Anesthesiology and Intensive Care, University Hospital of Muenster, Muenster, Germany;Department of Internal Medicine, Community Hospital Hall in Tirol, Hall in Tirol, Austria;Department of Anaesthesiology and Critical Care Medicine, Innsbruck Medical University, Innsbruck, Austria",Springer-Verlag,,36,1,57,65,0342-4642,1432-1238,copyright,"Copyright jointly hold by Springer and ESICM, 2009",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0013400916301,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0013400916301&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0013400916301&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0013400916301&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012, Bern, Switzerland E-mail: rolf.dach@aiub.unibe.ch","Dach, Rolf",unibe,10.1007/s10291-010-0169-5,https://doi.org/10.1007/s10291-010-0169-5,,Improved antenna phase center models for GLONASS,,"Dach, Rolf;Schmid, Ralf;Schmitz, Martin;Thaller, Daniela;Schaer, Stefan;Lutz, Simon;Steigenberger, Peter;Wübbena, Gerhard;Beutler, Gerhard",2011,GPS Solutions,"Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012, Bern, Switzerland E-mail: rolf.dach@aiub.unibe.ch;Forschungseinrichtung Satellitengeodäsie, Technische Universität München, Arcisstrasse 21, 80333, Munich, Germany;Geo++ GmbH, Steinriede 8, 30827, Garbsen, Germany;Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012, Bern, Switzerland;Swiss Federal Office of Topography swisstopo, Seftigenstrasse 264, 3084, Wabern, Switzerland;Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012, Bern, Switzerland;Institut für Astronomische und Physikalische Geodäsie, Technische Universität München, Arcisstrasse 21, 80333, Munich, Germany;Geo++ GmbH, Steinriede 8, 30827, Garbsen, Germany;Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012, Bern, Switzerland",Springer-Verlag,,15,1,49,65,1080-5370,1521-1886,copyright,"Springer-Verlag, 2010",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1029101001695,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1029101001695&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1029101001695&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1029101001695&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012, Bern, Switzerland E-mail: adrian.jaeggi@aiub.unibe.ch","Jäggi, A.",unibe,10.1007/s10291-010-0176-6,https://doi.org/10.1007/s10291-010-0176-6,,GOCE orbit predictions for SLR tracking,,"Jäggi, A.;Bock, H.;Floberghagen, R.",2011,GPS Solutions,"Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012, Bern, Switzerland E-mail: adrian.jaeggi@aiub.unibe.ch;Astronomical Institute, University of Bern, Sidlerstrasse 5, 3012, Bern, Switzerland;European Space Research Institute, European Space Agency, Via Galileo Galilei, 00044, Frascati, Italy",Springer-Verlag,,15,2,129,137,1080-5370,1521-1886,copyright,"Springer-Verlag, 2010",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1029101001766,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1029101001766&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1029101001766&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1029101001766&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
