First Matching Affiliation from Corresponding Author,First Matching Corresponding Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Laboratory for Neurology & Imaging of Cognition, Department of Neurosciences, University of Geneva, Geneva, Switzerland Swiss Center for Affective Sciences, University of Geneva, Rue des Battoirs 7, CH-1205, Geneva, Switzerland E-mail: leonie.koban@unige.ch","Koban, Leonie",unige,10.3758/s13415-012-0091-0,https://doi.org/10.3758/s13415-012-0091-0,,Effects of social context and predictive relevance on action outcome monitoring,,"Koban, Leonie;Pourtois, Gilles;Bediou, Benoit;Vuilleumier, Patrik",2012,"Cognitive, Affective, & Behavioral Neuroscience","Laboratory for Neurology & Imaging of Cognition, Department of Neurosciences, University of Geneva, Geneva, Switzerland Swiss Center for Affective Sciences, University of Geneva, Rue des Battoirs 7, CH-1205, Geneva, Switzerland E-mail: leonie.koban@unige.ch;Department of Experimental Clinical and Health Psychology, Ghent University, Ghent, Belgium;Swiss Center for Affective Sciences, University of Geneva, Rue des Battoirs 7, CH-1205, Geneva, Switzerland;Laboratory for Neurology & Imaging of Cognition, Department of Neurosciences, University of Geneva, Geneva, Switzerland Swiss Center for Affective Sciences, University of Geneva, Rue des Battoirs 7, CH-1205, Geneva, Switzerland",Springer-Verlag,,12,3,460,478,1530-7026,1531-135X,copyright,"Psychonomic Society, Inc., 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer103758s1341501200910,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer103758s1341501200910&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer103758s1341501200910&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer103758s1341501200910&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Unit of Pediatric Radiology, Geneva University Hospital (HUG), 6, Willy-Donzé, 1205, Geneva, Switzerland E-mail: laura.merlini@hcuge.ch","Merlini, Laura",unige,10.1007/s12311-011-0300-3,https://doi.org/10.1007/s12311-011-0300-3,,Partial Rhombencephalosynapsis and Chiari Type II Malformation in a Child: a True Association Supported by DTI Tractography,,"Merlini, Laura;Fluss, Joel;Korff, Christian;Hanquinet, Sylviane",2012,The Cerebellum,"Unit of Pediatric Radiology, Geneva University Hospital (HUG), 6, Willy-Donzé, 1205, Geneva, Switzerland E-mail: laura.merlini@hcuge.ch;Pediatric Neurology, Pediatric Subspecialty Service, University Hospital of Geneva, Geneva, Switzerland;Pediatric Neurology, Pediatric Subspecialty Service, University Hospital of Geneva, Geneva, Switzerland;Unit of Pediatric Radiology, Geneva University Hospital (HUG), 6, Willy-Donzé, 1205, Geneva, Switzerland",Springer-Verlag,,11,,227,232,1473-4222,1473-4230,copyright,"Springer Science+Business Media, LLC, 2011",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1231101103003,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1231101103003&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1231101103003&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1231101103003&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Institute for Environmental Sciences, University of Geneva, 7 route de Drize, 1227, Carouge, Switzerland E-mail: daniel.cabrera@unige.ch","Cabrera, Daniel",unige,10.1007/s12053-011-9110-1,https://doi.org/10.1007/s12053-011-9110-1,,Evaluation of energy efficiency program in Geneva,Evaluation methodology and experience feedback for two subprograms using bottom-up approach,"Cabrera, Daniel;Seal, Theodora;Bertholet, Jean-Luc;Lachal, Bernard;Jeanneret, Cédric",2012,Energy Efficiency,"Institute for Environmental Sciences, University of Geneva, 7 route de Drize, 1227, Carouge, Switzerland E-mail: daniel.cabrera@unige.ch;Institute for Environmental Sciences, University of Geneva, 7 route de Drize, 1227, Carouge, Switzerland;Institute for Environmental Sciences, University of Geneva, 7 route de Drize, 1227, Carouge, Switzerland;Institute for Environmental Sciences, University of Geneva, 7 route de Drize, 1227, Carouge, Switzerland;éco21 Program, Services Industriels de Genève, Ch. Du Château-Bloch 2, 1219, Geneva, Le Lignon, Switzerland",Springer Netherlands,,5,,87,96,1570-646X,1570-6478,copyright,"Springer Science+Business Media B.V., 2011",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1205301191101,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1205301191101&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1205301191101&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1205301191101&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"HEC Department, Economic and Social Sciences Faculty, University of Geneva, 40 Boulevard du Pont-d’Arve, 1211, Geneva 4, Switzerland E-mail: Catherine.Cooremans@unige.ch","Cooremans, Catherine",unige,10.1007/s12053-012-9154-x,https://doi.org/10.1007/s12053-012-9154-x,,Investment in energy efficiency: do the characteristics of investments matter?,,"Cooremans, Catherine",2012,Energy Efficiency,"HEC Department, Economic and Social Sciences Faculty, University of Geneva, 40 Boulevard du Pont-d’Arve, 1211, Geneva 4, Switzerland E-mail: Catherine.Cooremans@unige.ch",Springer Netherlands,,5,4,497,518,1570-646X,1570-6478,copyright,"Springer Science+Business Media B.V., 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s120530129154x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s120530129154x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s120530129154x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s120530129154x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Dipartimento di Scienze Biomediche e Biotecnologie, Università di Brescia, Viale Europa 11, I-25100, Brescia, Italy Département des Neurosciences Fondamentales, Université de Genève, 1 rue Michel Servet, 1211, Genève 4, Switzerland E-mail: guido.ferretti@unige.ch","Ferretti, Guido",unige,10.1007/s11332-012-0112-y,https://doi.org/10.1007/s11332-012-0112-y,,Lung volumes of extreme breath-hold divers,,"Ferretti, Guido;Costa, Mario;Moroni, Renato;Ranieri, Piera;Butti, Ferdinando;Sponsiello, Nicola",2012,Sport Sciences for Health,"Dipartimento di Scienze Biomediche e Biotecnologie, Università di Brescia, Viale Europa 11, I-25100, Brescia, Italy Département des Neurosciences Fondamentales, Université de Genève, 1 rue Michel Servet, 1211, Genève 4, Switzerland E-mail: guido.ferretti@unige.ch;Divisione di Anestesiologia, Ospedale Umberto I, Siracusa, Italy;Istituto Clinico Città di Brescia, Servizio di Ossigenoterapia Iperbarica, Via Gualla 15, Brescia, Italy;Casa di Cura Sant’Anna, Servizio di Broncopneumologia, Unità Operativa di Medicina, Via del Franzone, Brescia, Italy;Dipartimento di Scienze Biomediche e Biotecnologie, Università di Brescia, Viale Europa 11, I-25100, Brescia, Italy;Apnea Academy Research, Padua, Italy",Springer Milan,,7,2-3,55,59,1824-7490,1825-1234,copyright,"Springer-Verlag Italia, 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s113320120112y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s113320120112y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s113320120112y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s113320120112y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Clinical Pathology, University Hospital Geneva, CMU – 1, rue Michel-Servet, 1211, Geneva 4, Switzerland E-mail: Johannes.A.Lobrinus@hcuge.ch","Lobrinus, Johannes Alexander",unige,10.1007/s00428-013-1383-7,https://doi.org/10.1007/s00428-013-1383-7,,"Primary pulmonary malignant meningioma with lymph node and liver metastasis in a centenary woman, an autopsy case",,"Weber, Catherine;Pautex, Sophie;Zulian, Gilbert B.;Pusztaszeri, Marc;Lobrinus, Johannes Alexander",2013,Virchows Archiv,"Division of Primary Care, University Hospital Geneva, Geneva, Switzerland Division of Medical Readaptation, University Hospital Geneva, Geneva, Switzerland;Division of Primary Care, University Hospital Geneva, Geneva, Switzerland Division of Palliative Medicine, University Hospital Geneva, Geneva, Switzerland;Division of Palliative Medicine, University Hospital Geneva, Geneva, Switzerland;Department of Clinical Pathology, University Hospital Geneva, CMU – 1, rue Michel-Servet, 1211, Geneva 4, Switzerland;Department of Clinical Pathology, University Hospital Geneva, CMU – 1, rue Michel-Servet, 1211, Geneva 4, Switzerland E-mail: Johannes.A.Lobrinus@hcuge.ch",Springer-Verlag,,462,4,481,485,0945-6317,1432-2307,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0042801313837,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042801313837&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042801313837&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0042801313837&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Service neuro-diagnostique et neuro-interventionnel DISIM, Hôpitaux Universitaires de Genève, Rue Gabrielle Perret-Gentil 4, 1211, Genève 14, Switzerland E-mail: sven.haller@hcuge.ch","Haller, S",unige,10.1007/s00330-012-2579-y,https://doi.org/10.1007/s00330-012-2579-y,,Differentiation between Parkinson disease and other forms of Parkinsonism using support vector machine analysis of susceptibility-weighted imaging (SWI): initial results,,"Haller, S;Badoud, S;Nguyen, D;Barnaure, I;Montandon, M-L;Lovblad, K-O;Burkhard, Pr",2013,European Radiology,"Service neuro-diagnostique et neuro-interventionnel DISIM, Hôpitaux Universitaires de Genève, Rue Gabrielle Perret-Gentil 4, 1211, Genève 14, Switzerland E-mail: sven.haller@hcuge.ch;Department of Neurology, Geneva University Hospitals, Geneva, Switzerland Faculty of Medicine, University of Geneva, Geneva, Switzerland;Centre Diagnostic Radiologique Carouge, 1b Clos de la Fonderie, 1227, Carouge, Switzerland;Service de Radiologie, Geneva University Hospitals, Geneva, Switzerland;Nuclear medicine and molecular imaging unit, DISIM, Geneva University Hospitals, Geneva, Switzerland Faculty of Medicine, University of Geneva, Geneva, Switzerland;Service neuro-diagnostique et neuro-interventionnel DISIM, Hôpitaux Universitaires de Genève, Rue Gabrielle Perret-Gentil 4, 1211, Genève 14, Switzerland;Department of Neurology, Geneva University Hospitals, Geneva, Switzerland Faculty of Medicine, University of Geneva, Geneva, Switzerland",Springer-Verlag,,23,1,12,19,0938-7994,1432-1084,copyright,"European Society of Radiology, 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s003300122579y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003300122579y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003300122579y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003300122579y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Imaging and Medical Informatics, University Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland Service neuro-diagnostique et neuro-interventionnel DISIM, University Hospitals of Geneva, Rue Gabrielle Perret-Gentil 4, 1211, Geneva 14, Switzerland E-mail: sven.haller@me.com","Haller, Sven",unige,10.1007/s00330-013-2957-0,https://doi.org/10.1007/s00330-013-2957-0,,Neuroimaging of dementia in 2013: what radiologists need to know,,"Haller, Sven;Garibotto, Valentina;Kövari, Enikö;Bouras, Constantin;Xekardaki, Aikaterini;Rodriguez, Cristelle;Lazarczyk, Maciej Jakub;Giannakopoulos, Panteleimon;Lovblad, Karl-Olof",2013,European Radiology,"Department of Imaging and Medical Informatics, University Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland Service neuro-diagnostique et neuro-interventionnel DISIM, University Hospitals of Geneva, Rue Gabrielle Perret-Gentil 4, 1211, Geneva 14, Switzerland E-mail: sven.haller@me.com;Department of Nuclear Medicine, Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland;Department of Mental Health and Psychiatry, University Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland;Department of Mental Health and Psychiatry, University Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland;Department of Mental Health and Psychiatry, University Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland;Department of Mental Health and Psychiatry, University Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland;Department of Mental Health and Psychiatry, University Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland;Department of Mental Health and Psychiatry, University Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland;Department of Imaging and Medical Informatics, University Hospitals of Geneva and Faculty of Medicine of the University of Geneva, Geneva, Switzerland",Springer Berlin Heidelberg,2018-12-01,23,12,3393,3404,0938-7994,1432-1084,copyright,"European Society of Radiology, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0033001329570,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033001329570&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033001329570&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033001329570&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Radiology, Geneva University Hospital, Rue Gabrielle-Perret-Gentil 4, 1211, Geneva 4, Switzerland E-mail: xavier.montet@hcuge.ch","Montet, Xavier",unige,10.1007/s00330-012-2627-7,https://doi.org/10.1007/s00330-012-2627-7,,Computed tomography of the chest with model-based iterative reconstruction using a radiation exposure similar to chest X-ray examination: preliminary observations,,"Neroladaki, Angeliki;Botsikas, Diomidis;Boudabbous, Sana;Becker, Christoph D.;Montet, Xavier",2013,European Radiology,"Department of Radiology, Geneva University Hospital, Rue Gabrielle-Perret-Gentil 4, 1211, Geneva 4, Switzerland;Department of Radiology, Geneva University Hospital, Rue Gabrielle-Perret-Gentil 4, 1211, Geneva 4, Switzerland;Department of Radiology, Geneva University Hospital, Rue Gabrielle-Perret-Gentil 4, 1211, Geneva 4, Switzerland;Department of Radiology, Geneva University Hospital, Rue Gabrielle-Perret-Gentil 4, 1211, Geneva 4, Switzerland;Department of Radiology, Geneva University Hospital, Rue Gabrielle-Perret-Gentil 4, 1211, Geneva 4, Switzerland E-mail: xavier.montet@hcuge.ch",Springer-Verlag,,23,2,360,366,0938-7994,1432-1084,copyright,"European Society of Radiology, 2012",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0033001226277,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033001226277&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033001226277&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0033001226277&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Center for Preventive Doping Research—Institute of Biochemistry, German Sport University Cologne, Am Sportpark Müngersdorf 6, 50933, Köln, Germany Swiss Laboratory for Doping Analysis, University Center of Legal Medicine, Geneva and Lausanne, Centre Hospitalier Universitaire Vaudois and University Lausanne, Ch. des Croisettes 22, 1066, Epalinges, Switzerland E-mail: t.piper@biochem.dshs-koeln.de","Piper, Thomas",unige,10.1007/s00216-013-6949-3,https://doi.org/10.1007/s00216-013-6949-3,,Combination of carbon isotope ratio with hydrogen isotope ratio determinations in sports drug testing,,"Piper, Thomas;Emery, Caroline;Thomas, Andreas;Saugy, Martial;Thevis, Mario",2013,Analytical and Bioanalytical Chemistry,"Center for Preventive Doping Research—Institute of Biochemistry, German Sport University Cologne, Am Sportpark Müngersdorf 6, 50933, Köln, Germany Swiss Laboratory for Doping Analysis, University Center of Legal Medicine, Geneva and Lausanne, Centre Hospitalier Universitaire Vaudois and University Lausanne, Ch. des Croisettes 22, 1066, Epalinges, Switzerland E-mail: t.piper@biochem.dshs-koeln.de;Swiss Laboratory for Doping Analysis, University Center of Legal Medicine, Geneva and Lausanne, Centre Hospitalier Universitaire Vaudois and University Lausanne, Ch. des Croisettes 22, 1066, Epalinges, Switzerland;Center for Preventive Doping Research—Institute of Biochemistry, German Sport University Cologne, Am Sportpark Müngersdorf 6, 50933, Köln, Germany;Swiss Laboratory for Doping Analysis, University Center of Legal Medicine, Geneva and Lausanne, Centre Hospitalier Universitaire Vaudois and University Lausanne, Ch. des Croisettes 22, 1066, Epalinges, Switzerland;Center for Preventive Doping Research—Institute of Biochemistry, German Sport University Cologne, Am Sportpark Müngersdorf 6, 50933, Köln, Germany",Springer-Verlag,2018-06-01,405,,5455,5466,1618-2642,1618-2650,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0021601369493,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021601369493&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021601369493&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021601369493&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Swiss Centre for Applied Human Toxicology, University of Basel, Klingelbergstrasse 61, 4056, Basel, Switzerland Official Food and Veterinary Control Authority of Geneva, Quai Ernest-Ansermet 22, CP 76, 1211, Geneva 4, Switzerland E-mail: aurelie.bugey@etat.ge.ch","Bugey, Aurélie",unige,10.1007/s00216-013-6808-2,https://doi.org/10.1007/s00216-013-6808-2,,Targeted multidimensional gas chromatography using a heart-cutting device and cryogenic focusing for the determination of benzophenone derivatives in foodstuffs,,"Bugey, Aurélie;Janin, Yves;Edder, Patrick;Bieri, Stefan",2013,Analytical and Bioanalytical Chemistry,"Swiss Centre for Applied Human Toxicology, University of Basel, Klingelbergstrasse 61, 4056, Basel, Switzerland Official Food and Veterinary Control Authority of Geneva, Quai Ernest-Ansermet 22, CP 76, 1211, Geneva 4, Switzerland E-mail: aurelie.bugey@etat.ge.ch;Swiss Centre for Applied Human Toxicology, University of Basel, Klingelbergstrasse 61, 4056, Basel, Switzerland Official Food and Veterinary Control Authority of Geneva, Quai Ernest-Ansermet 22, CP 76, 1211, Geneva 4, Switzerland;Swiss Centre for Applied Human Toxicology, University of Basel, Klingelbergstrasse 61, 4056, Basel, Switzerland Official Food and Veterinary Control Authority of Geneva, Quai Ernest-Ansermet 22, CP 76, 1211, Geneva 4, Switzerland;Swiss Centre for Applied Human Toxicology, University of Basel, Klingelbergstrasse 61, 4056, Basel, Switzerland Official Food and Veterinary Control Authority of Geneva, Quai Ernest-Ansermet 22, CP 76, 1211, Geneva 4, Switzerland",Springer-Verlag,,405,,4177,4185,1618-2642,1618-2650,copyright,"Springer-Verlag Berlin Heidelberg, 2013",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0021601368082,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021601368082&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021601368082&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021601368082&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
