First Matching Affiliation,First Matching Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Centre for Ophthalmic Specialised Care, Clinic Montchoisi, Av. Beaumont 9, 1012, Lausanne, Switzerland E-mail: trancanula@citycable.ch","Tran, V. Tao",,10.1007/s10792-014-9934-8,https://doi.org/10.1007/s10792-014-9934-8,,Washout of pseudoexfoliation material combined with cataract surgery: a new surgical approach to lower intraocular pressure in pseudoexfoliation syndrome,,"Tran, V. Tao",2015,International Ophthalmology,"Centre for Ophthalmic Specialised Care, Clinic Montchoisi, Av. Beaumont 9, 1012, Lausanne, Switzerland E-mail: trancanula@citycable.ch",Springer Netherlands,,35,2,209,214,0165-5701,1573-2630,copyright,"The Author(s), 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1079201499348,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1079201499348&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1079201499348&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1079201499348&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Plastic Surgery and Handsurgery, Klinikum rechts der Isar, Technische Univeristät München, Ismanninger Str. 22, 81675, Munich, Germany Division of Plastic, Reconstructive and Aesthetic Surgery, Ospedale Regionale di Lugano, Ente Ospedaliero Cantonale, Via Capelli, 6962, Viganello-Lugano, Switzerland E-mail: yves.harder@eoc.ch","Harder, Yves",,10.1007/s00238-015-1114-1,https://doi.org/10.1007/s00238-015-1114-1,,Free flap engraftment despite early pedicle thrombosis due to antithrombin deficiency,,"Pototschnig, Hanno;Machens, Hans-Günther;Müller, Daniel;Harder, Yves",2015,European Journal of Plastic Surgery,"Department of Plastic Surgery and Handsurgery, Klinikum rechts der Isar, Technische Univeristät München, Ismanninger Str. 22, 81675, Munich, Germany;Department of Plastic Surgery and Handsurgery, Klinikum rechts der Isar, Technische Univeristät München, Ismanninger Str. 22, 81675, Munich, Germany;Department of Plastic Surgery and Handsurgery, Klinikum rechts der Isar, Technische Univeristät München, Ismanninger Str. 22, 81675, Munich, Germany;Department of Plastic Surgery and Handsurgery, Klinikum rechts der Isar, Technische Univeristät München, Ismanninger Str. 22, 81675, Munich, Germany Division of Plastic, Reconstructive and Aesthetic Surgery, Ospedale Regionale di Lugano, Ente Ospedaliero Cantonale, Via Capelli, 6962, Viganello-Lugano, Switzerland E-mail: yves.harder@eoc.ch",Springer Berlin Heidelberg,,38,6,499,502,0930-343X,1435-0130,copyright,"Springer-Verlag Berlin Heidelberg, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0023801511141,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0023801511141&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0023801511141&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0023801511141&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Hand-, Plastic, and Reconstructive Surgery, Kantonsspital St. Gallen, St. Gallen, Switzerland E-mail: stefan.riml@kssg.ch","Riml, Stefan",,10.1007/s00238-015-1122-1,https://doi.org/10.1007/s00238-015-1122-1,,A novel combination flap of anterolateral thigh flap (ALT) and rectus femoris flap for perineal defects,,"Riml, Stefan;Larcher, Lorenz;Kozlowski, Alexander;Jakubietz, Michael;Grünert, Jörg Gerhard",2015,European Journal of Plastic Surgery,"Department of Hand-, Plastic, and Reconstructive Surgery, Kantonsspital St. Gallen, St. Gallen, Switzerland E-mail: stefan.riml@kssg.ch;Department of Plastic, Aesthetic, and Reconstructive Surgery, Spital der Barmherzigen Brüder Salzburg, Academic Teaching Hospital - Paracelsus Medical University Salzburg, Salzburg, Austria;Department of Hand-, Plastic, and Reconstructive Surgery, Kantonsspital St. Gallen, St. Gallen, Switzerland;Department of Plastic and Aesthetic Surgery, University Hospital Würzburg, Würzburg, Germany;Department of Hand-, Plastic, and Reconstructive Surgery, Kantonsspital St. Gallen, St. Gallen, Switzerland",Springer Berlin Heidelberg,,38,6,487,490,0930-343X,1435-0130,copyright,"Springer-Verlag Berlin Heidelberg, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0023801511221,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0023801511221&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0023801511221&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0023801511221&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Kantonsspital Münsterlingen, Spitalcampus 1, Postfach 100, CH-8596, Münsterlingen, Switzerland E-mail: stefan.rimbach@stgag.ch","Rimbach, Stefan",,10.1007/s00404-015-3788-9,https://doi.org/10.1007/s00404-015-3788-9,,A new in-bag system to reduce the risk of tissue morcellation: development and experimental evaluation during laparoscopic hysterectomy,,"Rimbach, Stefan;Holzknecht, Annette;Nemes, Constanze;Offner, Felix;Craina, Marius",2015,Archives of Gynecology and Obstetrics,"Kantonsspital Münsterlingen, Spitalcampus 1, Postfach 100, CH-8596, Münsterlingen, Switzerland E-mail: stefan.rimbach@stgag.ch;Department of Obstetrics and Gynecology, Landeskrankenhaus Feldkirch, Carinagasse 47, 6800, Feldkirch, Austria;Institute of Pathology, Landeskrankenhaus Feldkirch, Feldkirch, Austria;Institute of Pathology, Landeskrankenhaus Feldkirch, Feldkirch, Austria;Department of Obstetrics and Gynecology, University of Timisoara, Timisoara, Romania",Springer Berlin Heidelberg,,292,6,1311,1320,0932-0067,1432-0711,copyright,"Springer-Verlag Berlin Heidelberg, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0040401537889,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0040401537889&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0040401537889&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0040401537889&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Novartis Institutes for BioMedical Research, 4002, Basel, Switzerland E-mail: alvar.gossert@novartis.com","Gossert, Alvar D.",,10.1007/s10858-015-9935-6,https://doi.org/10.1007/s10858-015-9935-6,,"Affordable uniform isotope labeling with 2H, 13C and 15N in insect cells",,"Sitarska, Agnieszka;Skora, Lukasz;Klopp, Julia;Roest, Susan;Fernández, César;Shrestha, Binesh;Gossert, Alvar D.",2015,Journal of Biomolecular NMR,"Novartis Institutes for BioMedical Research, 4002, Basel, Switzerland;Novartis Institutes for BioMedical Research, 4002, Basel, Switzerland;Novartis Institutes for BioMedical Research, 4002, Basel, Switzerland;Novartis Institutes for BioMedical Research, 4002, Basel, Switzerland;Novartis Institutes for BioMedical Research, 4002, Basel, Switzerland;Novartis Institutes for BioMedical Research, 4002, Basel, Switzerland;Novartis Institutes for BioMedical Research, 4002, Basel, Switzerland E-mail: alvar.gossert@novartis.com",Springer Netherlands,,62,2,191,197,0925-2738,1573-5001,copyright,"Springer Science+Business Media Dordrecht, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1085801599356,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1085801599356&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1085801599356&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1085801599356&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"CERN, European Organization for Nuclear Research, 1211, Geneva 23, Switzerland E-mail: wim.weterings@cern.ch","Weterings, W.",,10.1007/s10967-014-3917-0,https://doi.org/10.1007/s10967-014-3917-0,,The stripping foil test stand in the Linac4 transfer line,,"Weterings, W.;Bracco, C.;Noulibos, R.;Sillanoli, Y.;Van Trappen, P.",2015,Journal of Radioanalytical and Nuclear Chemistry,"CERN, European Organization for Nuclear Research, 1211, Geneva 23, Switzerland E-mail: wim.weterings@cern.ch;CERN, European Organization for Nuclear Research, 1211, Geneva 23, Switzerland;CERN, European Organization for Nuclear Research, 1211, Geneva 23, Switzerland;CERN, European Organization for Nuclear Research, 1211, Geneva 23, Switzerland;CERN, European Organization for Nuclear Research, 1211, Geneva 23, Switzerland",Springer Netherlands,,305,3,831,835,0236-5731,1588-2780,copyright,"Akadémiai Kiadó, Budapest, Hungary, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1096701439170,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1096701439170&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1096701439170&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1096701439170&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Les Diablerets, Switzerland E-mail: brenner52@sbcglobal.net","Brenner, Joseph E.",,10.1007/s10699-014-9380-0,https://doi.org/10.1007/s10699-014-9380-0,,Erratum to: An Informational Ontology and Epistemology of Cognition,,"Wu, Kun;Brenner, Joseph E.",2015,Foundations of Science,"International Center for the Philosophy of Information, Xi’an Jiaotong University, Xi’an, China;Les Diablerets, Switzerland E-mail: brenner52@sbcglobal.net",Springer Netherlands,,20,3,281,281,1233-1821,1572-8471,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1069901493800,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1069901493800&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1069901493800&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1069901493800&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Laboratorio di Autoricerca di Base, 6914, Lugano, Switzerland E-mail: autoricerca@gmail.com","Sassoli De Bianchi, Massimiliano",,10.1007/s10699-014-9382-y,https://doi.org/10.1007/s10699-014-9382-y,,Many-Measurements or Many-Worlds? A Dialogue,,"Aerts, Diederik;Sassoli De Bianchi, Massimiliano",2015,Foundations of Science,"Center Leo Apostel for Interdisciplinary Studies and Department of Mathematics, Brussels Free University, Brussels, Belgium E-mail: diraerts@vub.ac.be;Laboratorio di Autoricerca di Base, 6914, Lugano, Switzerland E-mail: autoricerca@gmail.com",Springer Netherlands,,20,4,399,427,1233-1821,1572-8471,copyright,"Springer Science+Business Media Dordrecht, 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s106990149382y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s106990149382y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s106990149382y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s106990149382y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Schulthess Klinik Zürich, Lengghalde 2, 8008, Zürich, Schweiz E-mail: michael.glanzmann@kws.ch","Glanzmann, M. C.",,10.1007/s00142-015-0037-y,https://doi.org/10.1007/s00142-015-0037-y,,Charakteristik der ventralen SchulterinstabilitätCharacteristics of anterior shoulder instability,Von der akuten Erstluxation bis zur ArthropathieFrom acute first time dislocation to arthropathy,"Glanzmann, M. C.",2015,Arthroskopie,"Schulthess Klinik Zürich, Lengghalde 2, 8008, Zürich, Schweiz E-mail: michael.glanzmann@kws.ch",Springer Berlin Heidelberg,,28,4,274,280,0933-7946,1434-3924,copyright,"Springer-Verlag Berlin Heidelberg, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s001420150037y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001420150037y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001420150037y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001420150037y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Schulthess Klinik, Lengghalde 2, 8008 , Zürich, Schweiz E-mail: matthias.flury@kws.ch","Flury, M.",,10.1007/s00142-015-0038-x,https://doi.org/10.1007/s00142-015-0038-x,,SchulterinstabilitätShoulder instability,Eine ewig junge DiagnoseAn ever-young diagnosis,"Flury, M.;Heuberer, P.R.",2015,Arthroskopie,"Schulthess Klinik, Lengghalde 2, 8008 , Zürich, Schweiz E-mail: matthias.flury@kws.ch;Abteilung für Orthopädie, Krankenhaus der Barmherzigen Schwestern, Stumpergasse 13, 1060, Wien, Österreich E-mail: philipp.heuberer@bhs.at",Springer Berlin Heidelberg,,28,4,253,253,0933-7946,1434-3924,copyright,"Springer-Verlag Berlin Heidelberg, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s001420150038x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001420150038x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001420150038x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001420150038x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Klinik für Orthopädie, Unfallchirurgie und Sporttraumatologie, Klinikum Köln-Merheim, Kliniken der Stadt Köln gGmbH, Universität Witten/Herdecke, Köln, Deutschland Abteilung für Orthopädie, Schulthess Klinik, Lengghalde 2, 8008, Zürich, Schweiz E-mail: marco.schneider@orthopia.com","Schneider, M.M.",,10.1007/s00142-014-0849-1,https://doi.org/10.1007/s00142-014-0849-1,,Kapselbandrekonstruktion am Kniegelenk nach UnterschenkelamputationPCL and PLC reconstruction in the knee joint after below-the-knee amputation,,"Schneider, M.M.;Tjardes, T.;Balke, M.;Shafizadeh, S.",2015,Arthroskopie,"Klinik für Orthopädie, Unfallchirurgie und Sporttraumatologie, Klinikum Köln-Merheim, Kliniken der Stadt Köln gGmbH, Universität Witten/Herdecke, Köln, Deutschland Abteilung für Orthopädie, Schulthess Klinik, Lengghalde 2, 8008, Zürich, Schweiz E-mail: marco.schneider@orthopia.com;Klinik für Orthopädie, Unfallchirurgie und Sporttraumatologie, Klinikum Köln-Merheim, Kliniken der Stadt Köln gGmbH, Universität Witten/Herdecke, Köln, Deutschland;Sportsclinic Cologne – Praxis für Sporttraumatologie, Orthopädie und Gelenkchirurgie, Klinikum Köln-Merheim, Universität Witten/Herdecke, Köln, Deutschland;Klinik für Orthopädie, Unfallchirurgie und Sporttraumatologie, Klinikum Köln-Merheim, Kliniken der Stadt Köln gGmbH, Universität Witten/Herdecke, Köln, Deutschland",Springer Berlin Heidelberg,,28,2,153,156,0933-7946,1434-3924,copyright,"Springer-Verlag Berlin Heidelberg, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0014201408491,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0014201408491&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0014201408491&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0014201408491&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Novartis Institutes for Biomedical Research, NIBR, Novartis Pharma AG, Basel, Switzerland E-mail: romain.wolf@novartis.com","Wolf, Romain M.",,10.1007/s10822-015-9863-2,https://doi.org/10.1007/s10822-015-9863-2,,Extracting ligands from receptors by reversed targeted molecular dynamics,,"Wolf, Romain M.",2015,Journal of Computer-Aided Molecular Design,"Novartis Institutes for Biomedical Research, NIBR, Novartis Pharma AG, Basel, Switzerland E-mail: romain.wolf@novartis.com",Springer International Publishing,,29,11,1025,1034,0920-654X,1573-4951,copyright,"Springer International Publishing Switzerland, 2015",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1082201598632,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1082201598632&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1082201598632&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1082201598632&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Federal Office of Meteorology and Climatology, MeteoSwiss, Operation Center 1, P.O. Box 257, CH-8058, Zürich-Flughafen, Switzerland E-mail: sophie.fukutome@meteoswiss.ch","Fukutome, S.",,10.1007/s00704-014-1180-5,https://doi.org/10.1007/s00704-014-1180-5,,Automatic threshold and run parameter selection: a climatology for extreme hourly precipitation in Switzerland,,"Fukutome, S.;Liniger, M. A.;Süveges, M.",2015,Theoretical and Applied Climatology,"Federal Office of Meteorology and Climatology, MeteoSwiss, Operation Center 1, P.O. Box 257, CH-8058, Zürich-Flughafen, Switzerland E-mail: sophie.fukutome@meteoswiss.ch;Federal Office of Meteorology and Climatology, MeteoSwiss, Operation Center 1, P.O. Box 257, CH-8058, Zürich-Flughafen, Switzerland;Department of Astronomy, ISDC Data Centre for Astrophysics, University of Geneva, Chemin d’Ecogia 16, CH-1290, Versoix, Switzerland",Springer Vienna,,120,3-4,403,416,0177-798X,1434-4483,copyright,"The Author(s), 2014",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0070401411805,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0070401411805&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0070401411805&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0070401411805&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
